iso,store_id,device_id,cpu_temp_c,hailo_temp_c,arm_clock_mhz,throttled_flags,fan_rpm
2026-06-08T17:00:10-03:00,store-pilot-01,store-pilot-01-cam-01,58.4,35.84913,2400,917504,3667
2026-06-08T17:05:11-03:00,store-pilot-01,store-pilot-01-cam-01,57.3,36.051476,2400,917504,3669
2026-06-08T17:10:11-03:00,store-pilot-01,store-pilot-01-cam-01,56.2,36.00089,2400,917504,3666
2026-06-08T17:15:11-03:00,store-pilot-01,store-pilot-01-cam-01,56.2,36.00089,2400,917504,3662
2026-06-08T17:20:11-03:00,store-pilot-01,store-pilot-01-cam-01,56.2,35.697372,2400,917504,3654
2026-06-08T17:25:10-03:00,store-pilot-01,store-pilot-01-cam-01,56.75,36.102062,2400,917504,3656
2026-06-08T17:30:11-03:00,store-pilot-01,store-pilot-01-cam-01,56.75,36.00089,2400,917504,3665
2026-06-08T17:35:11-03:00,store-pilot-01,store-pilot-01-cam-01,56.75,35.950302,2400,917504,3663
2026-06-08T17:40:11-03:00,store-pilot-01,store-pilot-01-cam-01,56.2,36.00089,2400,917504,3667
2026-06-08T17:45:11-03:00,store-pilot-01,store-pilot-01-cam-01,56.2,36.102062,2400,917504,3670
2026-06-08T17:50:11-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,35.950302,2400,917504,3659
2026-06-08T17:55:11-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,35.899715,2400,917504,3658
2026-06-08T18:00:11-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,35.747955,2400,917504,3655
2026-06-08T18:05:11-03:00,store-pilot-01,store-pilot-01-cam-01,55.1,35.34327,2400,917504,3638
2026-06-08T18:10:11-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,35.697372,2400,917504,3660
2026-06-08T18:15:11-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,35.798542,2400,917504,3652
2026-06-08T18:20:11-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,36.152645,2400,917504,3656
2026-06-08T18:25:11-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,33.0163,2400,917504,3607
2026-06-08T18:30:11-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,33.269234,2400,917504,3606
2026-06-08T18:35:11-03:00,store-pilot-01,store-pilot-01-cam-01,55.1,34.685646,2400,917504,3634
2026-06-08T18:40:11-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,35.393852,2400,917504,3646
2026-06-08T18:45:11-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,35.393852,2400,917504,3643
2026-06-08T18:50:11-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,35.545612,2400,917504,3650
2026-06-08T18:55:11-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,35.292683,2400,917504,3632
2026-06-08T19:00:11-03:00,store-pilot-01,store-pilot-01-cam-01,55.1,34.989162,2400,917504,3633
2026-06-08T19:05:11-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,35.242096,2400,917504,3638
2026-06-08T19:10:11-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,34.23037,2400,917504,3626
2026-06-08T19:15:11-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,33.16806,2400,917504,3617
2026-06-08T19:20:11-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,34.432716,2400,917504,3625
2026-06-08T19:25:11-03:00,store-pilot-01,store-pilot-01-cam-01,55.1,34.685646,2400,917504,3635
2026-06-08T19:30:11-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,33.876266,2400,917504,3627
2026-06-08T19:35:11-03:00,store-pilot-01,store-pilot-01-cam-01,56.75,32.61161,2400,917504,3626
2026-06-08T19:40:11-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,32.712784,2400,917504,3621
2026-06-08T19:45:11-03:00,store-pilot-01,store-pilot-01-cam-01,56.75,32.662197,2400,917504,3631
2026-06-08T19:50:11-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,32.864544,2400,917504,3627
2026-06-08T19:55:11-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,32.61161,2400,917504,3636
2026-06-08T20:00:11-03:00,store-pilot-01,store-pilot-01-cam-01,56.2,32.864544,2400,917504,3633
2026-06-08T20:05:11-03:00,store-pilot-01,store-pilot-01-cam-01,54.0,32.662197,2400,917504,3602
2026-06-08T20:10:11-03:00,store-pilot-01,store-pilot-01-cam-01,55.1,32.61161,2400,917504,3595
2026-06-08T20:15:11-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,32.662197,2400,917504,3598
2026-06-08T20:20:11-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,32.51044,2400,917504,3592
2026-06-08T20:25:11-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,32.61161,2400,917504,3612
2026-06-08T20:27:03-03:00,store-pilot-01,store-pilot-01-cam-01,52.9,32.257507,2400,917504,3601
2026-06-08T20:32:03-03:00,store-pilot-01,store-pilot-01-cam-01,56.2,32.409267,2400,917504,3595
2026-06-08T20:32:41-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,32.156338,2400,917504,3601
2026-06-08T20:33:34-03:00,store-pilot-01,store-pilot-01-cam-01,51.25,29.981129,2400,0,2105
2026-06-08T20:35:50-03:00,store-pilot-01,store-pilot-01-cam-01,55.1,31.144611,2400,0,3560
2026-06-09T15:32:38-03:00,store-pilot-01,store-pilot-01-cam-01,25.95,19.56037,2400,0,0
2026-06-09T15:32:48-03:00,store-pilot-01,store-pilot-01-cam-01,27.05,20.06623,2400,0,0
2026-06-09T15:37:48-03:00,store-pilot-01,store-pilot-01-cam-01,50.7,31.094025,2400,0,3437
2026-06-09T15:42:48-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,32.76337,2400,0,3585
2026-06-09T15:47:48-03:00,store-pilot-01,store-pilot-01-cam-01,56.75,33.72451,2400,0,3642
2026-06-09T15:52:48-03:00,store-pilot-01,store-pilot-01-cam-01,56.75,34.280956,2400,0,3663
2026-06-09T15:57:48-03:00,store-pilot-01,store-pilot-01-cam-01,56.75,34.53389,1900,0,3658
2026-06-09T16:02:48-03:00,store-pilot-01,store-pilot-01-cam-01,56.2,34.887993,2400,0,3659
2026-06-09T16:07:48-03:00,store-pilot-01,store-pilot-01-cam-01,56.75,35.03975,2400,0,3663
2026-06-09T16:12:48-03:00,store-pilot-01,store-pilot-01-cam-01,56.2,34.78682,2400,0,3661
2026-06-09T16:17:48-03:00,store-pilot-01,store-pilot-01-cam-01,56.75,35.03975,2400,0,3665
2026-06-09T16:22:48-03:00,store-pilot-01,store-pilot-01-cam-01,57.3,34.432716,2400,0,3672
2026-06-09T16:27:48-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,32.813957,2400,0,3661
2026-06-09T16:32:48-03:00,store-pilot-01,store-pilot-01-cam-01,57.85,35.140923,2400,0,3685
2026-06-09T16:37:48-03:00,store-pilot-01,store-pilot-01-cam-01,57.3,36.051476,2400,0,3677
2026-06-09T16:42:48-03:00,store-pilot-01,store-pilot-01-cam-01,57.3,36.102062,2400,0,3679
2026-06-09T16:43:49-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,35.899715,2400,0,3685
2026-06-09T16:48:49-03:00,store-pilot-01,store-pilot-01-cam-01,58.4,36.456165,2400,0,3680
2026-06-09T16:53:49-03:00,store-pilot-01,store-pilot-01-cam-01,57.3,36.20323,2400,0,3693
2026-06-09T16:56:18-03:00,store-pilot-01,store-pilot-01-cam-01,56.75,35.798542,2400,0,3690
2026-06-09T17:01:18-03:00,store-pilot-01,store-pilot-01-cam-01,58.4,36.456165,1900,0,3691
2026-06-09T17:02:12-03:00,store-pilot-01,store-pilot-01-cam-01,56.2,36.20323,2400,0,3683
2026-06-09T17:07:12-03:00,store-pilot-01,store-pilot-01-cam-01,52.9,35.697372,2400,0,3663
2026-06-09T17:12:12-03:00,store-pilot-01,store-pilot-01-cam-01,54.0,34.736233,2400,0,3656
2026-06-09T17:17:12-03:00,store-pilot-01,store-pilot-01-cam-01,54.0,35.19151,2400,0,3648
2026-06-09T17:19:49-03:00,store-pilot-01,store-pilot-01-cam-01,51.8,34.78682,2400,0,3646
2026-06-09T17:24:49-03:00,store-pilot-01,store-pilot-01-cam-01,55.1,33.926853,2400,0,3646
2026-06-09T17:29:49-03:00,store-pilot-01,store-pilot-01-cam-01,50.7,34.280956,2400,0,3664
2026-06-09T17:34:49-03:00,store-pilot-01,store-pilot-01-cam-01,46.3,33.370403,2400,0,3606
2026-06-09T17:39:49-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,34.989162,2400,0,3652
2026-06-09T19:36:43-03:00,store-pilot-01,store-pilot-01-cam-01,31.45,25.984818,2400,0,0
2026-06-09T19:41:45-03:00,store-pilot-01,store-pilot-01-cam-01,34.2,26.33892,2400,0,0
2026-06-09T19:42:40-03:00,store-pilot-01,store-pilot-01-cam-01,32.55,26.035404,2400,0,0
2026-06-09T19:47:40-03:00,store-pilot-01,store-pilot-01-cam-01,40.25,31.094025,2400,0,0
2026-06-09T19:52:40-03:00,store-pilot-01,store-pilot-01-cam-01,50.7,37.366714,2400,0,3289
2026-06-09T19:57:40-03:00,store-pilot-01,store-pilot-01-cam-01,45.2,39.18782,2400,0,0
2026-06-09T20:02:40-03:00,store-pilot-01,store-pilot-01-cam-01,48.5,39.9972,2400,0,3490
2026-06-09T20:07:25-03:00,store-pilot-01,store-pilot-01-cam-01,50.7,40.80658,2400,0,3722
2026-06-15T11:22:05-03:00,store-pilot-01,store-pilot-01-cam-01,23.2,20.673265,2400,0,0
2026-06-15T11:22:39-03:00,store-pilot-01,store-pilot-01-cam-01,26.5,21.836748,2400,0,0
2026-06-15T18:20:00-03:00,store-pilot-01,store-pilot-01-cam-01,25.95,22.08968,2400,0,0
2026-06-15T18:22:54-03:00,store-pilot-01,store-pilot-01-cam-01,38.6,29.374094,2400,0,0
2026-06-15T18:24:43-03:00,store-pilot-01,store-pilot-01-cam-01,41.35,32.10575,2400,0,0
2026-06-15T18:29:43-03:00,store-pilot-01,store-pilot-01-cam-01,47.95,37.01261,2400,0,0
2026-06-15T18:34:43-03:00,store-pilot-01,store-pilot-01-cam-01,47.95,39.541924,2400,0,3598
2026-06-15T18:39:43-03:00,store-pilot-01,store-pilot-01-cam-01,46.85,39.643097,2400,0,0
2026-06-15T18:42:33-03:00,store-pilot-01,store-pilot-01-cam-01,50.15,39.84544,2400,0,3545
2026-06-15T18:43:34-03:00,store-pilot-01,store-pilot-01-cam-01,47.95,39.744267,2400,0,3661
2026-06-15T18:48:34-03:00,store-pilot-01,store-pilot-01-cam-01,49.05,39.59251,1900,0,3429
2026-06-19T11:09:07-03:00,store-pilot-01,store-pilot-01-cam-01,50.7,35.646786,2400,0,3321
2026-06-19T11:14:07-03:00,store-pilot-01,store-pilot-01-cam-01,55.1,41.61596,2400,0,3696
2026-06-19T17:48:07-03:00,store-pilot-01,store-pilot-01-cam-01,24.85,19.56037,2400,0,0
2026-06-19T23:04:53-03:00,store-pilot-01,store-pilot-01-cam-01,49.6,38.530197,2400,0,0
2026-06-21T12:42:28-03:00,store-pilot-01,store-pilot-01-cam-01,27.05,21.887335,2400,0,0
2026-06-21T12:47:28-03:00,store-pilot-01,store-pilot-01-cam-01,49.05,34.63506,2400,0,0
2026-06-21T12:52:28-03:00,store-pilot-01,store-pilot-01-cam-01,51.25,39.9972,2400,0,3695
2026-06-21T12:57:28-03:00,store-pilot-01,store-pilot-01-cam-01,54.0,41.4642,2400,0,3722
2026-06-21T13:02:28-03:00,store-pilot-01,store-pilot-01-cam-01,52.35,41.818302,2400,0,3703
2026-06-21T13:07:28-03:00,store-pilot-01,store-pilot-01-cam-01,50.7,40.50306,2400,0,3711
2026-06-21T13:12:28-03:00,store-pilot-01,store-pilot-01-cam-01,45.75,38.985474,2400,0,3681
2026-06-21T13:17:28-03:00,store-pilot-01,store-pilot-01-cam-01,46.3,38.934887,2400,0,3707
2026-06-21T13:22:28-03:00,store-pilot-01,store-pilot-01-cam-01,47.4,38.833717,2400,0,3679
2026-06-21T13:27:29-03:00,store-pilot-01,store-pilot-01-cam-01,47.95,38.833717,2400,0,3646
2026-06-21T13:32:29-03:00,store-pilot-01,store-pilot-01-cam-01,47.95,38.78313,2400,0,3635
2026-06-21T13:37:29-03:00,store-pilot-01,store-pilot-01-cam-01,47.4,38.78313,2400,0,3671
2026-06-21T13:42:29-03:00,store-pilot-01,store-pilot-01-cam-01,47.4,38.833717,2400,0,3641
2026-06-21T13:47:29-03:00,store-pilot-01,store-pilot-01-cam-01,47.4,38.78313,2400,0,3622
2026-06-21T13:52:29-03:00,store-pilot-01,store-pilot-01-cam-01,49.05,38.78313,2400,0,3513
2026-06-21T13:57:29-03:00,store-pilot-01,store-pilot-01-cam-01,48.5,38.63137,2400,0,3549
2026-06-21T14:02:29-03:00,store-pilot-01,store-pilot-01-cam-01,48.5,38.934887,2400,0,3646
2026-06-21T14:07:29-03:00,store-pilot-01,store-pilot-01-cam-01,47.4,38.985474,2400,0,0
2026-06-21T14:12:29-03:00,store-pilot-01,store-pilot-01-cam-01,45.2,39.541924,2400,0,3686
2026-06-21T14:17:29-03:00,store-pilot-01,store-pilot-01-cam-01,45.2,39.541924,2400,0,0
2026-06-21T14:19:48-03:00,store-pilot-01,store-pilot-01-cam-01,47.95,40.148956,2400,0,3698
2026-06-21T14:24:48-03:00,store-pilot-01,store-pilot-01-cam-01,48.5,42.071236,2400,0,3751
2026-06-21T14:29:48-03:00,store-pilot-01,store-pilot-01-cam-01,51.25,42.577095,2400,0,3739
2026-06-21T14:32:29-03:00,store-pilot-01,store-pilot-01-cam-01,50.7,42.42534,2400,0,3758
2026-06-21T14:37:29-03:00,store-pilot-01,store-pilot-01-cam-01,62.8,43.791164,2400,0,6189
2026-06-21T14:42:29-03:00,store-pilot-01,store-pilot-01-cam-01,63.9,44.80289,2400,0,6191
2026-06-21T14:59:45-03:00,store-pilot-01,store-pilot-01-cam-01,50.15,39.339577,2400,0,3428
2026-06-21T15:04:45-03:00,store-pilot-01,store-pilot-01-cam-01,51.25,41.110096,2400,0,3746
2026-06-21T15:09:45-03:00,store-pilot-01,store-pilot-01-cam-01,50.15,41.008923,2400,0,3744
2026-06-21T15:14:45-03:00,store-pilot-01,store-pilot-01-cam-01,52.9,42.222992,2400,0,3755
2026-06-21T15:19:45-03:00,store-pilot-01,store-pilot-01-cam-01,53.45,42.42534,2400,0,3762
2026-06-21T15:24:45-03:00,store-pilot-01,store-pilot-01-cam-01,54.0,42.67827,2400,0,3738
2026-06-21T15:29:45-03:00,store-pilot-01,store-pilot-01-cam-01,53.45,42.77944,2400,0,3753
2026-06-21T15:34:45-03:00,store-pilot-01,store-pilot-01-cam-01,52.9,42.42534,2400,0,3752
2026-06-21T15:38:17-03:00,store-pilot-01,store-pilot-01-cam-01,53.45,42.577095,2400,0,3743
2026-06-21T15:43:17-03:00,store-pilot-01,store-pilot-01-cam-01,52.35,42.577095,2400,0,3741
2026-06-21T15:48:24-03:00,store-pilot-01,store-pilot-01-cam-01,49.6,39.390163,2400,0,0
2026-06-21T15:53:25-03:00,store-pilot-01,store-pilot-01-cam-01,52.9,41.71713,2400,0,3703
2026-06-21T15:58:24-03:00,store-pilot-01,store-pilot-01-cam-01,51.8,41.514786,2400,0,3708
2026-06-21T16:03:25-03:00,store-pilot-01,store-pilot-01-cam-01,52.35,42.071236,2400,0,3728
2026-06-21T16:10:26-03:00,store-pilot-01,store-pilot-01-cam-01,49.6,39.794853,2400,0,0
2026-06-21T16:15:45-03:00,store-pilot-01,store-pilot-01-cam-01,48.5,39.643097,2400,0,3674
2026-06-21T16:20:45-03:00,store-pilot-01,store-pilot-01-cam-01,51.8,41.363026,2400,0,3706
2026-06-21T16:25:45-03:00,store-pilot-01,store-pilot-01-cam-01,50.7,41.565372,2400,0,3713
2026-06-21T16:27:50-03:00,store-pilot-01,store-pilot-01-cam-01,51.8,41.666546,2400,0,3706
2026-06-21T16:32:51-03:00,store-pilot-01,store-pilot-01-cam-01,52.35,41.818302,2400,0,3733
2026-06-21T16:37:50-03:00,store-pilot-01,store-pilot-01-cam-01,52.35,41.818302,2400,0,3722
2026-06-21T16:42:50-03:00,store-pilot-01,store-pilot-01-cam-01,50.15,41.261856,2400,0,3734
2026-06-21T16:47:50-03:00,store-pilot-01,store-pilot-01-cam-01,46.85,40.25013,2400,0,3714
2026-06-21T16:51:44-03:00,store-pilot-01,store-pilot-01-cam-01,49.6,39.339577,2400,0,3624
2026-06-21T16:53:38-03:00,store-pilot-01,store-pilot-01-cam-01,46.85,38.985474,2400,0,3704
2026-06-21T16:55:55-03:00,store-pilot-01,store-pilot-01-cam-01,47.95,38.884304,2400,0,0
2026-06-21T16:58:11-03:00,store-pilot-01,store-pilot-01-cam-01,47.95,38.530197,2400,0,3643
2026-06-21T17:00:13-03:00,store-pilot-01,store-pilot-01-cam-01,45.75,38.479614,2400,0,0
2026-06-21T17:03:10-03:00,store-pilot-01,store-pilot-01-cam-01,47.4,39.44075,2400,0,3711
2026-06-21T17:06:36-03:00,store-pilot-01,store-pilot-01-cam-01,46.85,39.18782,2400,0,3731
2026-06-21T17:11:36-03:00,store-pilot-01,store-pilot-01-cam-01,58.4,43.538235,2400,0,3758
2026-06-21T17:13:54-03:00,store-pilot-01,store-pilot-01-cam-01,50.15,41.767715,2400,0,3773
2026-06-21T17:17:47-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,42.52651,2400,0,3766
2026-06-21T17:22:49-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,42.172405,2400,0,3782
2026-06-21T17:27:49-03:00,store-pilot-01,store-pilot-01-cam-01,57.3,42.9312,2400,0,3747
2026-06-21T17:28:10-03:00,store-pilot-01,store-pilot-01-cam-01,57.3,42.9312,2400,0,3751
2026-06-21T17:30:19-03:00,store-pilot-01,store-pilot-01-cam-01,51.8,41.31244,2400,0,3745
2026-06-21T17:33:33-03:00,store-pilot-01,store-pilot-01-cam-01,51.8,41.666546,2400,0,3774
2026-06-21T17:35:27-03:00,store-pilot-01,store-pilot-01-cam-01,50.7,41.160683,2400,0,3765
2026-06-21T17:36:14-03:00,store-pilot-01,store-pilot-01-cam-01,49.6,41.05951,2400,0,3762
2026-06-21T17:38:21-03:00,store-pilot-01,store-pilot-01-cam-01,50.15,40.40189,2400,0,3735
2026-06-21T17:41:30-03:00,store-pilot-01,store-pilot-01-cam-01,46.3,39.44075,2400,0,3718
2026-06-21T17:46:30-03:00,store-pilot-01,store-pilot-01-cam-01,53.45,41.110096,2400,0,3684
2026-06-21T17:51:30-03:00,store-pilot-01,store-pilot-01-cam-01,47.95,39.288994,2400,0,3712
2026-06-21T17:56:30-03:00,store-pilot-01,store-pilot-01-cam-01,50.15,40.80658,2400,0,3742
2026-06-21T18:03:58-03:00,store-pilot-01,store-pilot-01-cam-01,49.6,38.176094,2400,0,3522
2026-06-21T18:08:58-03:00,store-pilot-01,store-pilot-01-cam-01,47.4,39.744267,2400,0,3703
2026-06-21T18:13:58-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,41.21127,2400,0,3718
2026-06-21T18:18:58-03:00,store-pilot-01,store-pilot-01-cam-01,47.4,39.84544,2400,0,3721
2026-06-21T18:21:23-03:00,store-pilot-01,store-pilot-01-cam-01,47.95,39.339577,2400,0,3727
2026-06-21T18:25:50-03:00,store-pilot-01,store-pilot-01-cam-01,49.05,38.22668,2400,0,0
2026-06-21T18:30:50-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,41.363026,2400,0,3739
2026-06-21T18:35:50-03:00,store-pilot-01,store-pilot-01-cam-01,48.5,40.452477,2400,0,3730
2026-06-21T18:40:11-03:00,store-pilot-01,store-pilot-01-cam-01,46.3,39.03606,2400,0,3722
2026-06-21T18:45:11-03:00,store-pilot-01,store-pilot-01-cam-01,49.6,39.03606,2400,0,3509
2026-06-21T18:50:11-03:00,store-pilot-01,store-pilot-01-cam-01,58.95,43.538235,2400,0,6058
2026-06-21T18:55:11-03:00,store-pilot-01,store-pilot-01-cam-01,57.85,43.892338,2400,0,6143
2026-06-21T18:57:44-03:00,store-pilot-01,store-pilot-01-cam-01,51.25,42.374752,2400,0,3799
2026-06-21T19:02:44-03:00,store-pilot-01,store-pilot-01-cam-01,53.45,41.767715,2400,0,3718
2026-06-21T19:07:44-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,41.818302,2400,0,3739
2026-06-21T19:12:44-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,42.577095,2400,0,3739
2026-06-21T19:17:44-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,43.63941,2400,0,3761
2026-06-21T19:22:44-03:00,store-pilot-01,store-pilot-01-cam-01,56.75,45.5111,2400,0,6156
2026-06-21T19:27:44-03:00,store-pilot-01,store-pilot-01-cam-01,58.4,45.561687,2400,0,6141
2026-06-21T19:32:44-03:00,store-pilot-01,store-pilot-01-cam-01,57.85,45.91579,2400,0,6169
2026-06-21T19:37:44-03:00,store-pilot-01,store-pilot-01-cam-01,58.4,45.258163,2400,0,3766
2026-06-21T19:42:44-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,45.409924,2400,0,6158
2026-06-21T19:47:44-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,45.460518,2400,0,3891
2026-06-21T19:52:44-03:00,store-pilot-01,store-pilot-01-cam-01,58.95,45.05582,2400,0,6093
2026-06-21T19:57:44-03:00,store-pilot-01,store-pilot-01-cam-01,59.5,45.409924,2400,0,6153
2026-06-21T20:02:45-03:00,store-pilot-01,store-pilot-01-cam-01,50.15,42.83003,2400,0,3794
2026-06-21T20:07:45-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,43.386475,2400,0,3816
2026-06-21T20:12:45-03:00,store-pilot-01,store-pilot-01-cam-01,52.9,42.324165,2400,0,3757
2026-06-21T20:17:45-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,42.981785,2400,0,3762
2026-06-21T20:22:45-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,43.03237,2400,0,3776
2026-06-21T20:27:45-03:00,store-pilot-01,store-pilot-01-cam-01,58.95,44.600544,2400,0,3773
2026-06-21T20:32:45-03:00,store-pilot-01,store-pilot-01-cam-01,57.3,45.81462,2400,0,6174
2026-06-21T20:37:45-03:00,store-pilot-01,store-pilot-01-cam-01,54.0,43.487648,2400,0,3780
2026-06-21T20:42:45-03:00,store-pilot-01,store-pilot-01-cam-01,57.85,46.118137,2400,0,3851
2026-06-21T20:47:45-03:00,store-pilot-01,store-pilot-01-cam-01,58.4,44.954647,2400,0,6137
2026-06-21T20:52:45-03:00,store-pilot-01,store-pilot-01-cam-01,58.4,46.624,2400,0,3816
2026-06-21T20:57:45-03:00,store-pilot-01,store-pilot-01-cam-01,58.95,46.573414,2400,0,3856
2026-06-21T21:02:45-03:00,store-pilot-01,store-pilot-01-cam-01,58.4,46.927517,2400,0,6145
2026-06-21T21:07:45-03:00,store-pilot-01,store-pilot-01-cam-01,59.5,47.02869,2400,0,6165
2026-06-21T21:12:45-03:00,store-pilot-01,store-pilot-01-cam-01,56.75,46.016964,2400,0,6185
2026-06-21T21:17:45-03:00,store-pilot-01,store-pilot-01-cam-01,52.35,44.195854,2400,0,3803
2026-06-21T21:22:45-03:00,store-pilot-01,store-pilot-01-cam-01,60.6,45.409924,2400,0,6175
2026-06-21T21:27:45-03:00,store-pilot-01,store-pilot-01-cam-01,56.2,44.347614,2400,0,3810
2026-06-21T21:32:45-03:00,store-pilot-01,store-pilot-01-cam-01,54.0,43.63941,2400,0,3879
2026-06-21T21:37:45-03:00,store-pilot-01,store-pilot-01-cam-01,55.65,43.791164,2400,0,3796
2026-06-21T21:42:45-03:00,store-pilot-01,store-pilot-01-cam-01,57.3,45.5111,2400,0,6181
2026-06-21T21:47:45-03:00,store-pilot-01,store-pilot-01-cam-01,58.4,46.016964,2400,0,6163
2026-06-21T21:52:45-03:00,store-pilot-01,store-pilot-01-cam-01,57.85,46.522827,2400,0,6188
2026-06-21T21:57:45-03:00,store-pilot-01,store-pilot-01-cam-01,56.75,46.32048,2400,0,6183
2026-06-21T22:02:45-03:00,store-pilot-01,store-pilot-01-cam-01,55.1,45.156994,2400,0,3860
2026-06-21T22:07:45-03:00,store-pilot-01,store-pilot-01-cam-01,56.2,45.865208,2400,0,6184
2026-06-21T22:12:45-03:00,store-pilot-01,store-pilot-01-cam-01,55.1,43.68999,2400,0,3810
2026-06-21T22:17:45-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,43.23472,2400,0,3800
2026-06-21T22:22:45-03:00,store-pilot-01,store-pilot-01-cam-01,57.85,44.600544,2400,0,3793
2026-06-21T22:27:45-03:00,store-pilot-01,store-pilot-01-cam-01,58.95,45.764034,2400,0,3814
2026-06-21T22:32:45-03:00,store-pilot-01,store-pilot-01-cam-01,58.4,45.966377,2400,0,6114
2026-06-21T22:37:45-03:00,store-pilot-01,store-pilot-01-cam-01,57.85,46.016964,2400,0,3826
2026-06-21T22:42:45-03:00,store-pilot-01,store-pilot-01-cam-01,58.4,45.5111,2400,0,6129
2026-06-21T22:47:45-03:00,store-pilot-01,store-pilot-01-cam-01,54.55,44.752304,2400,0,3881
2026-06-21T22:52:45-03:00,store-pilot-01,store-pilot-01-cam-01,57.3,45.865208,2400,0,3805
2026-06-21T22:57:45-03:00,store-pilot-01,store-pilot-01-cam-01,58.95,45.966377,2400,0,6088
2026-06-21T23:02:45-03:00,store-pilot-01,store-pilot-01-cam-01,59.5,45.66286,2400,0,6101
2026-06-21T23:07:46-03:00,store-pilot-01,store-pilot-01-cam-01,50.7,42.88061,2400,0,3754
2026-06-21T23:12:46-03:00,store-pilot-01,store-pilot-01-cam-01,51.25,42.88061,2400,0,3739
2026-06-21T23:17:46-03:00,store-pilot-01,store-pilot-01-cam-01,49.6,42.27358,2400,0,3751
2026-06-21T23:22:46-03:00,store-pilot-01,store-pilot-01-cam-01,50.15,42.172405,2400,0,3742
2026-06-21T23:27:46-03:00,store-pilot-01,store-pilot-01-cam-01,55.1,43.942924,1700,0,3774
2026-06-21T23:32:46-03:00,store-pilot-01,store-pilot-01-cam-01,58.4,44.3982,2400,0,3788
2026-06-21T23:37:46-03:00,store-pilot-01,store-pilot-01-cam-01,49.05,41.919476,2400,0,3742
2026-06-21T23:42:46-03:00,store-pilot-01,store-pilot-01-cam-01,46.3,40.148956,2400,0,3704
2026-06-21T23:47:46-03:00,store-pilot-01,store-pilot-01-cam-01,45.75,39.339577,2400,0,3675
2026-06-21T23:52:46-03:00,store-pilot-01,store-pilot-01-cam-01,46.85,39.491337,2400,0,3826
2026-06-21T23:57:46-03:00,store-pilot-01,store-pilot-01-cam-01,48.5,39.03606,2400,0,0
2026-06-22T00:02:46-03:00,store-pilot-01,store-pilot-01-cam-01,47.95,39.03606,2400,0,3815
2026-06-22T00:07:46-03:00,store-pilot-01,store-pilot-01-cam-01,48.5,38.934887,2400,0,0
2026-06-22T00:12:46-03:00,store-pilot-01,store-pilot-01-cam-01,46.85,39.339577,2400,0,3988
2026-06-22T00:17:46-03:00,store-pilot-01,store-pilot-01-cam-01,48.5,38.833717,2400,0,0
2026-06-22T00:22:46-03:00,store-pilot-01,store-pilot-01-cam-01,48.5,38.884304,2400,0,0
2026-06-22T00:27:46-03:00,store-pilot-01,store-pilot-01-cam-01,46.3,38.833717,2400,0,0
2026-06-22T00:32:46-03:00,store-pilot-01,store-pilot-01-cam-01,45.2,38.884304,2400,0,3988
2026-06-22T00:37:46-03:00,store-pilot-01,store-pilot-01-cam-01,45.75,38.934887,2400,0,3999
2026-06-22T00:42:46-03:00,store-pilot-01,store-pilot-01-cam-01,45.2,38.934887,2400,0,3989
