timestamp,total_w,0V8_AON,0V8_SW,1V1_SYS,1V8_SYS,3V3_ADC,3V3_DAC,3V3_SYS,3V7_WL_SW,DDR_VDD2,DDR_VDDQ,HDMI,VDD_CORE
2026-06-21T14:47:28.767,2.189,0.0031,0.2631,0.2020,0.3654,0.0014,0.0000,0.4582,0.1674,0.0130,0.0000,0.1033,0.6116
2026-06-21T14:47:29.295,2.117,0.0028,0.2640,0.2045,0.3602,0.0014,0.0000,0.3960,0.1673,0.0140,0.0000,0.1013,0.6052
2026-06-21T14:47:29.819,2.128,0.0030,0.2615,0.2021,0.3616,0.0014,0.0008,0.4002,0.1672,0.0119,0.0000,0.1064,0.6121
2026-06-21T14:47:30.347,2.123,0.0030,0.2608,0.2032,0.3609,0.0012,0.0008,0.4049,0.1674,0.0087,0.0000,0.1007,0.6116
2026-06-21T14:47:30.871,2.124,0.0028,0.2640,0.2035,0.3599,0.0014,0.0002,0.3972,0.1637,0.0119,0.0000,0.1076,0.6116
2026-06-21T14:47:31.399,2.132,0.0031,0.2621,0.2268,0.3622,0.0014,0.0008,0.4029,0.1599,0.0130,0.0000,0.1014,0.5988
2026-06-21T14:47:31.923,2.133,0.0031,0.2612,0.2026,0.3605,0.0014,0.0000,0.4005,0.1709,0.0120,0.0000,0.1033,0.6176
2026-06-21T14:47:32.451,2.119,0.0032,0.2660,0.2042,0.3629,0.0012,0.0002,0.4017,0.1666,0.0119,0.0000,0.1027,0.5988
2026-06-21T14:47:32.975,2.117,0.0039,0.2639,0.2016,0.3651,0.0014,0.0000,0.4008,0.1637,0.0120,0.0000,0.1052,0.5992
2026-06-21T14:47:33.503,2.162,0.0028,0.2612,0.2032,0.3612,0.0012,0.0000,0.4357,0.1635,0.0119,0.0000,0.1095,0.6116
2026-06-21T14:47:34.027,2.164,0.0036,0.2638,0.2030,0.3647,0.0012,0.0000,0.4319,0.1674,0.0152,0.0000,0.1013,0.6116
2026-06-21T14:47:34.555,2.121,0.0031,0.2627,0.2043,0.3581,0.0014,0.0000,0.3972,0.1672,0.0076,0.0000,0.1013,0.6181
2026-06-21T14:47:35.079,2.126,0.0028,0.2618,0.2027,0.3612,0.0012,0.0008,0.4035,0.1635,0.0141,0.0000,0.1089,0.6054
2026-06-21T14:47:35.607,2.115,0.0036,0.2606,0.2038,0.3621,0.0014,0.0002,0.4029,0.1593,0.0141,0.0000,0.1020,0.6054
2026-06-21T14:47:36.131,2.160,0.0033,0.2620,0.2018,0.3576,0.0014,0.0002,0.4222,0.1817,0.0140,0.0000,0.1039,0.6119
2026-06-21T14:47:36.659,2.132,0.0031,0.2592,0.2151,0.3621,0.0014,0.0008,0.4049,0.1635,0.0086,0.0000,0.1014,0.6116
2026-06-21T14:47:37.183,2.145,0.0028,0.2662,0.2038,0.3640,0.0014,0.0008,0.4189,0.1674,0.0119,0.0000,0.1032,0.6050
2026-06-21T14:47:37.711,2.131,0.0030,0.2640,0.2040,0.3619,0.0014,0.0012,0.4059,0.1637,0.0151,0.0000,0.1051,0.6054
2026-06-21T14:47:38.235,2.146,0.0031,0.2608,0.2302,0.3627,0.0014,0.0008,0.4099,0.1601,0.0087,0.0000,0.1096,0.5988
2026-06-21T14:47:38.763,2.132,0.0031,0.2645,0.2002,0.3617,0.0012,0.0008,0.4073,0.1674,0.0119,0.0000,0.1027,0.6116
2026-06-21T14:47:39.287,2.177,0.0036,0.2647,0.2026,0.3655,0.0014,0.0008,0.4360,0.1780,0.0152,0.0000,0.1039,0.6057
2026-06-21T14:47:39.817,2.136,0.0028,0.2662,0.2027,0.3604,0.0012,0.0008,0.4189,0.1599,0.0151,0.0000,0.1026,0.6054
2026-06-21T14:47:40.342,2.139,0.0029,0.2646,0.2030,0.3620,0.0014,0.0002,0.4146,0.1747,0.0120,0.0000,0.1052,0.5985
2026-06-21T14:47:40.870,2.118,0.0035,0.2639,0.2025,0.3621,0.0014,0.0002,0.4059,0.1596,0.0108,0.0000,0.1033,0.6048
2026-06-21T14:47:41.394,2.137,0.0029,0.2655,0.2054,0.3628,0.0012,0.0000,0.4067,0.1708,0.0151,0.0000,0.1014,0.6052
2026-06-21T14:47:41.922,2.153,0.0032,0.2627,0.2043,0.3646,0.0014,0.0000,0.4287,0.1674,0.0152,0.0000,0.1002,0.6050
2026-06-21T14:47:42.446,2.138,0.0028,0.2617,0.2040,0.3625,0.0014,0.0000,0.4187,0.1593,0.0087,0.0000,0.1014,0.6178
2026-06-21T14:47:42.974,2.122,0.0031,0.2643,0.2040,0.3586,0.0014,0.0008,0.4005,0.1635,0.0130,0.0000,0.1014,0.6112
2026-06-21T14:47:43.498,2.144,0.0031,0.2653,0.2043,0.3680,0.0014,0.0000,0.4094,0.1747,0.0098,0.0000,0.1021,0.6061
2026-06-21T14:47:44.026,2.137,0.0032,0.2621,0.2043,0.3619,0.0012,0.0000,0.4131,0.1744,0.0087,0.0000,0.1026,0.6050
2026-06-21T14:47:44.550,2.123,0.0029,0.2626,0.2038,0.3612,0.0014,0.0000,0.4039,0.1601,0.0152,0.0000,0.1068,0.6052
2026-06-21T14:47:45.078,2.140,0.0035,0.2621,0.2042,0.3718,0.0014,0.0008,0.4029,0.1710,0.0120,0.0000,0.1059,0.6048
2026-06-21T14:47:45.602,2.133,0.0035,0.2632,0.2043,0.3645,0.0012,0.0000,0.4105,0.1673,0.0108,0.0000,0.1026,0.6052
2026-06-21T14:47:46.126,2.140,0.0027,0.2639,0.2021,0.3639,0.0014,0.0000,0.4198,0.1601,0.0120,0.0000,0.1026,0.6116
2026-06-21T14:47:46.650,2.137,0.0030,0.2640,0.2051,0.3585,0.0012,0.0008,0.4124,0.1630,0.0152,0.0000,0.1026,0.6116
2026-06-21T14:47:47.178,2.163,0.0030,0.2608,0.2160,0.3611,0.0012,0.0000,0.4260,0.1674,0.0108,0.0000,0.1052,0.6114
2026-06-21T14:47:47.702,2.140,0.0030,0.2627,0.2014,0.3621,0.0012,0.0002,0.4157,0.1598,0.0141,0.0000,0.1013,0.6181
2026-06-21T14:47:48.226,2.188,0.0029,0.2631,0.2152,0.3664,0.0012,0.0000,0.4161,0.1672,0.0141,0.0000,0.1046,0.6376
2026-06-21T14:47:48.751,2.135,0.0035,0.2623,0.2140,0.3637,0.0012,0.0002,0.4137,0.1599,0.0098,0.0000,0.1014,0.6052
2026-06-21T14:47:49.279,2.112,0.0030,0.2631,0.2016,0.3647,0.0014,0.0008,0.3970,0.1630,0.0098,0.0000,0.1027,0.6052
2026-06-21T14:47:49.803,2.128,0.0029,0.2647,0.2032,0.3656,0.0014,0.0002,0.4131,0.1635,0.0119,0.0000,0.1027,0.5988
2026-06-21T14:47:50.327,2.173,0.0027,0.2629,0.2266,0.3660,0.0014,0.0000,0.4222,0.1670,0.0130,0.0000,0.1058,0.6052
2026-06-21T14:47:50.851,2.129,0.0031,0.2631,0.2048,0.3599,0.0012,0.0008,0.4124,0.1638,0.0119,0.0000,0.1027,0.6052
2026-06-21T14:47:51.380,2.159,0.0029,0.2624,0.2053,0.3620,0.0012,0.0008,0.4334,0.1671,0.0108,0.0000,0.1020,0.6114
2026-06-21T14:47:51.904,2.141,0.0031,0.2623,0.2021,0.3619,0.0012,0.0008,0.4134,0.1672,0.0098,0.0000,0.1078,0.6114
2026-06-21T14:47:52.433,2.140,0.0037,0.2621,0.2039,0.3568,0.0012,0.0008,0.4194,0.1782,0.0076,0.0000,0.1015,0.6052
2026-06-21T14:47:52.958,2.132,0.0029,0.2631,0.2147,0.3645,0.0012,0.0000,0.3976,0.1635,0.0152,0.0000,0.1039,0.6054
2026-06-21T14:47:53.487,2.132,0.0028,0.2638,0.2173,0.3603,0.0014,0.0008,0.4067,0.1635,0.0141,0.0000,0.1027,0.5988
2026-06-21T14:47:54.013,2.125,0.0035,0.2615,0.2038,0.3611,0.0014,0.0002,0.4124,0.1671,0.0119,0.0000,0.1026,0.5992
2026-06-21T14:47:54.542,2.146,0.0029,0.2644,0.2043,0.3664,0.0012,0.0002,0.4137,0.1672,0.0119,0.0000,0.1014,0.6119
2026-06-21T14:47:55.067,2.171,0.0029,0.2640,0.2042,0.3621,0.0012,0.0002,0.4423,0.1747,0.0120,0.0000,0.1020,0.6052
2026-06-21T14:47:55.597,2.170,0.0030,0.2621,0.2026,0.3612,0.0012,0.0008,0.4352,0.1811,0.0120,0.0000,0.1051,0.6057
2026-06-21T14:47:56.122,2.114,0.0028,0.2627,0.2017,0.3576,0.0014,0.0000,0.4122,0.1599,0.0140,0.0000,0.1026,0.5988
2026-06-21T14:47:56.650,2.144,0.0029,0.2607,0.2003,0.3663,0.0014,0.0000,0.4202,0.1710,0.0163,0.0000,0.1001,0.6050
2026-06-21T14:47:57.174,2.158,0.0029,0.2624,0.2151,0.3692,0.0012,0.0008,0.4091,0.1747,0.0119,0.0000,0.1052,0.6052
2026-06-21T14:47:57.702,2.106,0.0032,0.2632,0.2016,0.3581,0.0014,0.0002,0.3997,0.1635,0.0130,0.0000,0.1033,0.5988
2026-06-21T14:47:58.226,2.141,0.0029,0.2632,0.2053,0.3603,0.0012,0.0002,0.4037,0.1702,0.0130,0.0000,0.1027,0.6185
2026-06-21T14:47:58.754,2.150,0.0036,0.2640,0.2028,0.3619,0.0012,0.0000,0.4287,0.1664,0.0097,0.0000,0.1002,0.6116
2026-06-21T14:47:59.278,2.128,0.0031,0.2640,0.2021,0.3637,0.0012,0.0000,0.4073,0.1672,0.0130,0.0000,0.1014,0.6050
2026-06-21T14:47:59.806,2.124,0.0030,0.2650,0.2028,0.3609,0.0012,0.0008,0.4139,0.1676,0.0152,0.0000,0.1014,0.5921
2026-06-21T14:48:00.330,2.164,0.0029,0.2639,0.2030,0.3581,0.0014,0.0008,0.4382,0.1670,0.0109,0.0000,0.1065,0.6116
2026-06-21T14:48:00.858,2.122,0.0029,0.2632,0.2013,0.3619,0.0012,0.0002,0.4040,0.1705,0.0098,0.0000,0.1021,0.6052
2026-06-21T14:48:01.382,2.142,0.0030,0.2627,0.2042,0.3616,0.0014,0.0002,0.4189,0.1635,0.0130,0.0000,0.1083,0.6052
2026-06-21T14:48:01.910,2.127,0.0031,0.2629,0.2053,0.3595,0.0012,0.0008,0.4040,0.1741,0.0098,0.0000,0.1015,0.6050
2026-06-21T14:48:02.434,2.122,0.0027,0.2641,0.2047,0.3590,0.0014,0.0002,0.4093,0.1635,0.0141,0.0000,0.1040,0.5988
2026-06-21T14:48:02.963,2.126,0.0028,0.2607,0.2133,0.3588,0.0012,0.0002,0.4031,0.1562,0.0119,0.0000,0.1059,0.6116
2026-06-21T14:48:03.487,2.192,0.0030,0.2621,0.2140,0.3664,0.0012,0.0016,0.4192,0.1744,0.0119,0.0000,0.1077,0.6310
2026-06-21T14:48:04.014,2.148,0.0035,0.2643,0.2042,0.3577,0.0014,0.0008,0.4189,0.1591,0.0108,0.0000,0.1090,0.6181
2026-06-21T14:48:04.539,2.166,0.0029,0.2637,0.2051,0.3616,0.0012,0.0000,0.3905,0.1599,0.0722,0.0000,0.1039,0.6052
2026-06-21T14:48:05.067,2.145,0.0027,0.2638,0.2026,0.3602,0.0012,0.0008,0.4211,0.1635,0.0119,0.0000,0.1053,0.6116
2026-06-21T14:48:05.591,2.150,0.0028,0.2631,0.2049,0.3665,0.0012,0.0002,0.4105,0.1710,0.0087,0.0000,0.1033,0.6181
2026-06-21T14:48:06.119,2.155,0.0027,0.2616,0.2019,0.3616,0.0012,0.0000,0.4196,0.1744,0.0108,0.0000,0.1089,0.6119
2026-06-21T14:48:06.643,2.185,0.0027,0.2615,0.2030,0.3586,0.0020,0.0000,0.4622,0.1666,0.0141,0.0000,0.1027,0.6114
2026-06-21T14:48:07.171,2.112,0.0030,0.2632,0.2039,0.3572,0.0012,0.0008,0.4069,0.1635,0.0108,0.0000,0.1027,0.5988
2026-06-21T14:48:07.695,2.123,0.0030,0.2643,0.2022,0.3621,0.0014,0.0000,0.4035,0.1637,0.0131,0.0000,0.1039,0.6054
2026-06-21T14:48:08.223,2.127,0.0028,0.2639,0.2037,0.3594,0.0012,0.0008,0.4008,0.1747,0.0108,0.0000,0.1039,0.6050
2026-06-21T14:48:08.747,2.151,0.0033,0.2647,0.2038,0.3620,0.0012,0.0008,0.4134,0.1710,0.0130,0.0000,0.1058,0.6119
2026-06-21T14:48:09.275,2.124,0.0033,0.2621,0.2178,0.3595,0.0012,0.0008,0.4040,0.1592,0.0140,0.0000,0.1032,0.5988
2026-06-21T14:48:09.799,2.126,0.0028,0.2627,0.2006,0.3560,0.0012,0.0000,0.4131,0.1630,0.0119,0.0000,0.1039,0.6112
2026-06-21T14:48:10.323,2.162,0.0030,0.2634,0.2151,0.3625,0.0012,0.0000,0.4192,0.1596,0.0151,0.0000,0.1052,0.6178
2026-06-21T14:48:10.847,2.145,0.0029,0.2631,0.2145,0.3564,0.0012,0.0000,0.4069,0.1674,0.0119,0.0000,0.1084,0.6119
2026-06-21T14:48:11.375,2.136,0.0031,0.2639,0.2041,0.3690,0.0012,0.0016,0.4164,0.1630,0.0076,0.0000,0.1014,0.6052
2026-06-21T14:48:11.899,2.131,0.0031,0.2632,0.2003,0.3637,0.0012,0.0000,0.4040,0.1744,0.0119,0.0000,0.1039,0.6052
